gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),TenureBins,CommunicationType,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,TotalInternetServices,Churn
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.007315234271037,1.2321531738383589,1,1,0,1,1,0,1,1,0,0,1,1,3,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.7182764596558951,-0.558758892794715,0,1,0,1,0,0,0,1,0,1,0,1,2,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.1845571704814668,-1.4019328513914147,1,1,0,1,1,0,0,1,0,1,1,1,3,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.5218780877722786,-1.2138006599815372,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.2864264190438943,1.5149849049704036,0,0,0,1,1,0,0,1,1,1,1,0,4,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.2991439256149369,1.1937972577027187,0,1,0,1,1,1,0,1,0,1,1,1,4,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.523670234202414,-1.063415920311607,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.3194890232618453,-0.9699154970925126,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.7198880803981532,-0.10203900158815216,0,0,0,1,0,0,1,0,0,0,1,1,2,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,-0.4764295073677076,0.7578638643295137,0,1,0,0,0,1,0,1,1,0,1,1,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.4435598519793866,1.5282461331147579,1,0,0,1,1,1,0,1,1,1,1,1,5,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.8357493754416407,1.3322380413823018,0,1,1,1,1,1,1,1,1,1,1,0,6,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.5810367006290784,1.3396745654627966,0,1,1,1,0,1,0,1,1,1,1,1,5,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.8373561599374185,0.14669761539913323,1,0,0,1,0,0,0,0,0,1,1,0,2,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.4952039842970836,1.2943626339538252,0,1,0,1,0,1,1,0,1,1,1,1,5,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,-0.004679298869673896,1.037115825168138,0,1,1,1,0,1,1,1,1,0,0,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.1957104326467265,0.911132845860754,0,1,1,1,1,0,0,1,0,1,1,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.8373561599374185,0.531582721584196,0,0,0,1,1,0,1,0,0,0,1,1,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.4010352784588279,-0.07082871552424053,1,1,0,1,0,0,1,0,0,0,0,1,1,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-0.8399668005439033,-0.027531925030825494,0,0,0,0,0,0,1,0,0,1,0,1,2,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-0.9941865538385883,-0.3558844604799144,0,1,1,0,0,1,0,0,1,0,0,0,2,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,-1.5218780877722786,-0.14669866761399433,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.3007333647454185,1.565744025718432,1,1,0,1,1,0,1,0,1,1,1,1,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.20700412588084846,-0.93602567423729,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.4932466846192962,-0.2680817956455114,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.1906462937837678,-0.41653058115154357,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,-1.5254627012971629,-0.4042153651943985,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.18737371513314907,0.8929165333257715,0,0,0,1,0,1,1,0,1,1,0,1,4,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,-0.1483060581452147,0.02972954885490756,0,1,1,1,1,0,1,0,1,0,0,0,2,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.46276063995723377,0.7129230594799677,0,1,1,1,1,1,1,1,0,1,0,1,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.2380609471815054,-0.8159763820878648,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,-0.6109688754396055,-0.06324586000267453,0,1,1,0,0,0,1,1,0,0,1,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0265119386713957,-1.4207748027785043,0,0,0,1,0,0,0,0,1,1,1,1,3,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,-0.9563627418127187,0.5045901593377792,0,1,1,0,0,1,0,0,1,0,0,0,2,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.8245000665055339,1.4187427093287495,1,1,1,1,1,1,1,1,1,1,1,1,6,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.3300540335211335,0.05826175429246242,0,1,1,1,1,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,-1.3335776899583864,-0.2090536972949455,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.1845571704814668,1.459657441520118,1,1,0,1,1,0,1,0,0,1,1,1,3,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.006845633784218081,0.3366832738072132,0,0,0,1,1,1,1,0,1,0,0,1,3,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.329333843055409,1.5487351426551816,0,1,0,1,1,0,0,1,1,1,1,0,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.237112376847178,-1.3958035748116866,0,1,1,1,1,1,0,1,0,1,1,1,4,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.518294753560608,-0.3425882653110847,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,-0.32266335065517115,0.11809899236852649,0,1,1,1,1,1,0,0,0,0,0,1,1,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.20700412588084846,-0.3433347828636162,0,0,0,1,0,0,0,0,1,1,1,0,3,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,-1.5021854043921399,-0.9221872555446584,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.16936846625727522,-0.44060748336949956,0,0,0,1,0,0,0,1,0,1,1,1,3,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.5129221364298944,-0.012160112146886384,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.3343120741231109,1.2191713461359768,1,1,0,1,0,1,1,1,1,1,0,0,5,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.9368517470009224,1.467030829002587,1,1,0,1,1,1,1,1,1,0,0,1,4,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.43120059015832873,-1.6353997452049762,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.04632550565755671,-0.21149550448229454,0,0,1,1,0,1,1,1,1,0,0,0,4,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.5340969525265787,1.1143163037291195,0,0,0,1,1,0,0,1,1,1,1,0,4,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,-0.3810466849848826,0.6565470276095129,0,0,0,1,0,1,0,1,0,0,0,0,2,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.475392173968289,-1.2124798762327789,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.5195170422912677,-1.0807584907202903,0,0,0,1,0,0,0,1,1,0,0,0,2,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,-0.3994243649890739,0.5175298446877431,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.522757534046541,-1.25519489718088,0,0,0,1,0,0,0,0,0,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.1000190093023705,-0.5789695078499001,0,0,0,1,0,1,1,1,1,0,1,1,5,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.6333321274084542,1.6210592415455438,0,0,0,1,1,1,1,1,1,1,1,1,6,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.570156616331753,0.014027416578126558,0,0,0,1,1,0,1,1,1,1,1,1,5,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.3007333647454185,1.242678553986368,1,1,0,1,0,1,0,1,1,1,1,1,5,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,1.5922772254657773,1.6818701819754827,0,1,0,1,1,1,1,1,1,1,1,1,6,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,-1.484315639580552,-0.34490847491851184,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.22008434854960737,-1.528476060152941,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.737611449048323,-1.073596136369247,1,0,0,1,0,0,0,1,0,1,0,1,2,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.8887392590158372,0.8394247060266137,1,0,0,1,0,0,0,0,0,1,1,1,2,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-0.4764295073677076,-1.6437659958733672,0,0,1,1,0,0,0,1,0,0,0,1,1,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,-1.5129221364298944,-0.5694434831968658,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.1542698194668524,0.42886447023090496,0,1,1,1,0,1,0,0,1,1,1,1,4,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3375699238376028,-1.5113728833713385,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.2911958997498911,1.0377324183573537,1,1,0,1,1,0,0,1,1,1,1,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.4498976166761437,1.5008767031804648,0,0,0,1,1,0,1,1,1,1,1,1,5,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-0.5318292992047454,-0.8619836691399944,1,0,0,1,0,1,0,0,0,0,0,1,1,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,-1.3247704149042085,0.21145621053753388,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.163836497841594,-0.2831265208103714,1,0,0,1,1,0,0,0,1,1,1,1,3,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.03317139261185183,-0.18911727048766247,0,0,0,1,1,0,0,1,0,0,1,1,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.1431060555544084,1.4814235538672011,1,1,1,1,1,0,0,1,0,1,1,1,3,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.24132834205730425,-1.5253416554093566,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.2743910729064263,-1.2234007141857952,0,0,1,1,0,1,0,1,0,0,0,0,2,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.9640904568221607,1.1524011807244117,0,1,0,1,1,1,0,1,0,0,1,0,3,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.006845633784218081,-0.564262347844298,1,1,0,1,0,0,0,1,1,0,1,1,3,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.4261266333843194,1.5608890205238277,1,1,0,1,1,0,1,1,1,1,1,1,5,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6876427455917058,-0.749492603380928,0,0,0,1,0,0,1,0,0,1,0,1,2,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1.3959995448525344,1.600723483914784,0,1,1,1,1,1,0,1,1,1,1,0,5,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,-0.5133477787674202,-0.5130483614537366,0,1,0,0,0,0,0,1,0,1,1,1,3,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6989317144171734,-0.8910312405229297,0,0,0,1,1,0,0,0,0,1,0,1,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.8807149732925569,1.139096590337395,0,1,1,1,1,1,1,1,1,1,1,0,6,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.7086053110260209,1.3669279940548067,0,1,0,1,1,0,1,1,1,1,1,0,5,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.3722013314197228,-0.058897801693375634,0,0,0,1,1,0,1,1,0,1,1,1,4,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.3230097042595301,-1.83827964693547,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-0.632909398036806,-1.6739099459904472,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.4879065367783517,1.3202418362502517,0,1,0,1,1,0,1,1,1,1,1,0,5,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.49033937968331914,1.230905178618231,0,1,1,1,1,0,0,1,0,0,0,1,1,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,-0.2876984527961522,0.5321841276947832,0,0,0,1,0,1,1,0,0,0,0,0,2,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.2625715027520037,1.1541223215563836,0,1,1,1,1,1,1,0,0,1,1,1,4,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.846995507562983,-0.41332857113839877,0,1,0,1,1,0,0,0,1,0,1,1,2,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.8791099249624597,1.4426849001706468,0,1,1,1,1,1,1,1,1,1,1,1,6,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-0.5452799175297174,-1.4341353346307026,0,0,0,1,0,1,0,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.1877441034214031,1.4667153293151365,0,1,0,1,0,1,1,0,0,1,1,1,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0856471235454321,0.7688660394604555,0,1,1,1,1,0,1,0,0,1,1,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.18573729886441434,-1.119443747687748,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.04632550565755671,-0.5524862056336508,0,1,1,1,0,0,1,0,1,1,0,1,3,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.307090568730782,1.556230039463511,0,1,1,1,0,1,1,1,0,1,1,1,5,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.8534204474870476,1.1931763181499968,0,0,0,1,1,0,0,0,1,1,0,1,2,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,-0.01620878108070041,1.0307992443364127,0,0,0,0,0,1,1,1,1,1,1,1,6,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.3023227485941364,1.1603911775281188,1,1,1,1,0,1,0,1,1,1,1,1,5,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.5021854043921399,-0.7740960526129912,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.2959648813960587,1.0278782809278681,0,1,1,1,1,0,0,1,1,1,1,1,4,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.9432624738631314,1.4593570800681694,0,1,1,1,1,1,1,1,1,1,1,1,6,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.30334662932553946,0.5434042598790452,0,1,1,1,1,0,0,0,1,1,1,1,3,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.480745349064893,-1.5181872262607439,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.3194890232618453,-0.08364913324672842,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.174994992802673,1.5153307118108639,0,1,1,1,1,1,1,1,0,1,0,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.8582384759466448,-0.2045937142798574,0,1,1,1,0,0,0,0,0,1,1,0,2,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.8196779583471182,1.2650242814179742,0,1,1,1,1,1,1,1,1,1,1,1,6,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0137151084110478,1.3795533763380947,1,0,0,1,1,0,1,1,0,1,0,1,3,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.4896733510245017,-0.20159867471668988,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.1143861111282671,0.6302084966371568,0,0,0,1,1,0,0,1,0,1,1,1,3,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.614989959954349,-0.05635591733965993,1,1,0,1,1,0,0,1,1,0,0,1,2,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.5075523606506518,-1.4737015568553138,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.4498976166761437,1.6327798491152183,0,1,0,1,1,0,1,1,1,1,1,0,5,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.7005441509024968,0.32803556617414487,1,1,0,1,0,0,0,1,0,1,0,1,2,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.2243774040900277,0.7805234535756118,1,1,0,1,1,0,0,1,0,1,1,0,3,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.9897105435648947,1.240296755813703,0,0,0,1,1,0,1,0,1,0,1,0,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.006845633784218081,0.21688339192753853,0,1,1,1,1,0,1,0,0,0,1,0,2,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-1.2650418450297027,-0.4220663065748872,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.06111695907921141,0.6570740732983423,0,1,0,1,0,1,0,1,0,1,0,1,3,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.03317139261185183,0.8431305124384796,0,1,1,1,1,1,1,0,1,0,0,0,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.6795771408038215,0.017460695178846034,1,1,0,1,1,0,0,0,0,1,0,1,1,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.2777172726854551,-0.9705398196212186,0,0,0,1,0,1,0,1,0,0,0,1,2,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.20373323258842205,-0.08222612383107646,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.3102688395945483,1.2483555926876149,1,0,0,1,1,0,1,1,0,1,1,1,4,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.5075523606506518,-0.019802310549272204,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.975301186342909,0.2901751073945345,1,0,0,1,1,0,0,0,0,1,1,1,2,1
